Size,Frequency of Purchases,Gender,Category,Location,Color,Season,Subscription Status,Payment Method,Shipping Type,Discount Applied,Preferred Payment Method,Age,Purchase Amount (USD),Review Rating,Previous Purchases
2,6,1,1,35,22,3,0,3,3,1,5,0.9230769230769232,0.9625000000000001,0.9600000000000002,0.02040816326530612
2,4,1,1,42,5,0,0,3,4,1,1,0.1923076923076924,0.5125000000000001,0.20000000000000018,0.6122448979591836
0,4,1,2,31,13,2,0,0,3,1,2,0.07692307692307698,0.5750000000000001,0.6399999999999999,0.061224489795918366
3,2,1,1,46,16,1,0,2,2,1,4,0.980769230769231,0.5875,0.8399999999999999,0.6326530612244897
1,4,1,0,19,17,2,0,1,3,1,4,0.1923076923076924,0.75,0.9199999999999999,0.2040816326530612
2,2,1,1,28,22,0,0,1,3,1,0,0.7115384615384616,0.0625,0.040000000000000036,0.9387755102040816
0,6,1,0,31,15,0,0,0,0,1,1,0.23076923076923084,0.4750000000000001,0.6000000000000001,0.7346938775510203
1,5,1,0,10,4,3,0,5,1,1,4,0.9423076923076924,0.9500000000000002,0.6800000000000002,0.7755102040816325
2,3,1,0,4,10,1,0,4,5,1,2,0.13461538461538464,0.7125,0.8,0.4693877551020408
1,2,1,0,13,17,2,0,3,4,1,4,0.5961538461538463,0.5625,0.9600000000000002,0.2040816326530612
1,6,1,0,17,9,1,0,5,4,1,2,0.3076923076923077,0.2,0.2400000000000002,0.7142857142857142
1,3,1,2,37,11,3,0,5,3,1,3,0.07692307692307698,0.8,0.6000000000000001,0.7959183673469387
3,2,1,1,8,15,0,0,1,1,1,1,0.8653846153846155,0.4750000000000001,0.28000000000000025,0.4897959183673469
0,1,1,0,32,4,1,0,4,0,1,2,1.0,0.525,0.72,0.22448979591836735
0,3,1,0,20,17,0,0,3,5,1,1,0.34615384615384615,0.5875,0.0,0.7551020408163265
1,2,1,1,14,14,1,0,3,1,1,1,0.46153846153846156,0.0,0.9600000000000002,0.7959183673469387
1,6,1,2,33,10,2,0,3,0,1,0,0.17307692307692313,0.875,0.08000000000000007,0.18367346938775508
2,5,1,0,14,0,3,0,5,4,1,5,0.0961538461538462,0.4750000000000001,0.3600000000000001,0.9387755102040816
3,3,1,1,7,12,1,0,5,5,1,3,0.6153846153846154,0.4125000000000001,0.9199999999999999,0.4285714285714285
2,3,1,0,31,4,3,0,4,3,1,3,0.730769230769231,0.125,0.8800000000000001,0.693877551020408
3,5,1,1,28,23,3,0,2,1,1,5,0.3653846153846154,0.5625,0.8800000000000001,0.9183673469387754
1,4,1,0,16,10,2,0,1,4,1,4,0.9423076923076924,0.26250000000000007,0.56,0.5918367346938774
1,3,1,1,12,1,1,0,2,1,1,0,0.9423076923076924,0.6625000000000001,0.4800000000000002,0.38775510204081626
0,5,1,1,32,20,1,0,4,5,1,1,0.6153846153846154,0.9750000000000001,0.72,0.4897959183673469
3,6,1,2,6,11,3,0,4,0,1,1,0.34615384615384615,0.2,0.6399999999999999,0.5714285714285714
1,2,1,1,48,3,2,0,0,1,1,5,0.8461538461538461,0.7625,0.8399999999999999,0.02040816326530612
2,2,1,1,20,15,3,0,4,0,1,0,0.9038461538461539,0.875,0.44000000000000017,0.6326530612244897
0,3,1,0,12,5,2,0,3,2,1,1,0.0961538461538462,0.7875000000000001,0.9199999999999999,0.7346938775510203
3,2,1,1,30,16,3,0,2,0,1,0,0.5384615384615385,0.8875,0.11999999999999988,0.3061224489795918
1,5,1,1,14,17,2,0,5,1,1,5,0.0,0.2,0.8800000000000001,0.6326530612244897
2,4,1,3,0,17,1,0,4,4,1,3,0.7692307692307693,0.4125000000000001,0.56,0.836734693877551
1,2,1,1,19,23,3,0,1,5,1,2,0.25,0.23750000000000004,0.040000000000000036,0.10204081632653061
0,5,1,0,34,19,3,0,3,3,1,4,0.40384615384615385,0.16250000000000003,0.8800000000000001,0.44897959183673464
2,4,1,1,34,8,1,0,1,5,1,5,0.980769230769231,0.7000000000000001,0.40000000000000013,0.5306122448979591
2,2,1,2,27,20,3,0,1,4,1,4,0.9615384615384616,0.03750000000000003,0.7600000000000002,0.8571428571428571
0,5,1,1,39,9,0,0,4,0,1,0,0.4423076923076924,0.42500000000000004,0.7600000000000002,0.4897959183673469
2,2,1,2,27,16,2,0,5,1,1,1,0.25,0.8625,0.20000000000000018,0.5918367346938774
1,2,1,2,48,9,2,0,3,4,1,0,0.576923076923077,0.22500000000000003,0.6800000000000002,0.12244897959183673
3,1,1,0,41,18,3,0,4,3,1,3,0.7884615384615384,0.2,0.72,0.32653061224489793
1,5,1,1,8,22,1,0,0,5,1,4,0.3076923076923077,0.5750000000000001,0.040000000000000036,0.18367346938775508
2,1,1,0,9,5,1,0,1,5,1,5,0.05769230769230771,0.275,0.32000000000000006,0.7959183673469387
0,4,1,0,16,18,3,0,3,3,1,5,0.21153846153846156,0.2,0.08000000000000007,1.0
1,6,1,1,34,7,1,0,0,1,1,2,0.4423076923076924,0.825,0.6800000000000002,0.4693877551020408
1,2,1,0,6,6,0,0,1,4,1,4,0.8461538461538461,0.36250000000000004,0.6000000000000001,0.14285714285714285
1,2,1,1,11,16,2,0,4,2,1,0,0.17307692307692313,0.26250000000000007,0.6000000000000001,0.10204081632653061
2,4,1,1,9,5,1,0,5,0,1,2,0.5961538461538463,0.7750000000000001,0.15999999999999992,0.8775510204081631
0,2,1,1,41,18,0,0,3,1,1,4,0.9423076923076924,0.4125000000000001,0.040000000000000036,0.9387755102040816
1,2,1,2,10,6,2,0,4,1,1,5,0.03846153846153849,0.012500000000000011,0.9199999999999999,0.10204081632653061
1,2,1,0,19,4,0,0,2,4,1,1,0.3653846153846154,0.5750000000000001,0.7600000000000002,0.2040816326530612
2,1,1,0,27,14,2,0,5,0,1,0,0.980769230769231,0.8625,0.6000000000000001,0.8163265306122448
2,2,1,0,28,2,0,0,3,0,1,5,0.9230769230769232,0.4375,0.44000000000000017,0.9183673469387754
0,4,1,0,33,2,2,0,1,3,1,5,0.3653846153846154,0.275,0.28000000000000025,0.16326530612244897
0,3,1,1,35,14,0,0,0,0,1,4,0.8653846153846155,0.4,0.2400000000000002,0.7346938775510203
1,6,1,2,32,2,3,0,5,1,1,4,0.5576923076923077,0.9000000000000001,0.6800000000000002,0.24489795918367344
2,3,1,1,41,23,2,0,2,0,1,3,0.15384615384615385,0.45000000000000007,0.20000000000000018,0.4693877551020408
1,2,1,1,25,8,3,0,2,4,1,4,0.9615384615384616,0.9500000000000002,0.6800000000000002,0.9387755102040816
1,2,1,1,48,19,3,0,1,3,1,5,0.6346153846153847,0.55,0.15999999999999992,0.4081632653061224
0,5,1,1,6,10,3,0,1,5,1,5,0.576923076923077,0.3500000000000001,0.4800000000000002,0.4285714285714285
3,2,1,1,29,0,2,0,4,2,1,4,0.8076923076923078,0.7875000000000001,0.44000000000000017,0.3061224489795918
2,5,1,0,23,22,2,0,4,4,1,3,0.9615384615384616,0.8875,0.44000000000000017,0.7346938775510203
0,1,1,0,49,7,0,0,5,0,1,1,0.13461538461538464,0.925,0.8,0.04081632653061225
0,4,1,1,12,18,1,0,0,1,1,1,0.7500000000000001,0.525,0.28000000000000025,0.6530612244897959
1,1,1,1,17,10,1,0,0,3,1,3,0.4423076923076924,0.4375,0.56,0.28571428571428564
2,4,1,3,36,15,1,0,2,5,1,0,0.7884615384615384,0.6000000000000001,0.8399999999999999,0.836734693877551
1,4,1,0,40,9,3,0,2,1,1,1,0.5000000000000001,0.7000000000000001,0.0,0.836734693877551
1,4,1,0,21,1,3,0,1,1,1,0,0.46153846153846156,0.1375,0.72,0.36734693877551017
1,2,1,0,29,0,1,0,2,5,1,4,0.326923076923077,0.7625,0.6399999999999999,0.510204081632653
1,2,1,1,36,18,3,0,2,2,1,4,0.34615384615384615,0.7875000000000001,0.8399999999999999,0.7755102040816325
1,3,1,1,14,1,1,0,1,4,1,3,0.6923076923076924,0.012500000000000011,0.9199999999999999,0.4693877551020408
1,1,1,1,39,20,1,0,2,1,1,3,0.3653846153846154,0.025000000000000022,0.9600000000000002,0.44897959183673464
1,1,1,1,13,2,2,0,3,2,1,0,0.03846153846153849,0.16250000000000003,0.11999999999999988,0.8775510204081631
0,3,1,1,36,0,1,0,1,4,1,1,0.0961538461538462,0.03750000000000003,0.9600000000000002,0.673469387755102
2,2,1,1,31,20,2,0,1,2,1,0,0.826923076923077,0.9500000000000002,0.40000000000000013,0.8571428571428571
1,2,1,0,30,12,1,0,3,1,1,4,0.3653846153846154,0.012500000000000011,0.52,0.8979591836734693
1,6,1,1,17,24,1,0,4,0,1,2,0.0961538461538462,0.23750000000000004,0.8,0.061224489795918366
0,1,1,0,39,9,0,0,0,1,1,2,0.8653846153846155,0.6625000000000001,0.3600000000000001,0.36734693877551017
1,3,1,1,18,11,1,0,3,4,1,2,0.5576923076923077,0.55,0.56,0.5714285714285714
1,1,1,1,13,0,2,0,1,0,1,2,0.8653846153846155,0.6000000000000001,0.6399999999999999,0.5306122448979591
2,2,1,0,14,12,0,0,1,1,1,2,0.730769230769231,0.8625,0.20000000000000018,0.7346938775510203
1,6,1,1,23,11,2,0,2,3,1,2,0.9615384615384616,0.11250000000000004,0.32000000000000006,0.2040816326530612
3,1,1,1,3,20,2,0,5,2,1,3,0.8846153846153847,0.9625000000000001,0.9600000000000002,0.5510204081632653
1,6,1,1,39,14,3,0,0,3,1,2,0.8461538461538461,0.3125,0.72,0.6122448979591836
2,2,1,1,13,4,3,0,3,2,1,5,0.3076923076923077,0.625,0.6399999999999999,1.0
1,2,1,3,8,21,2,0,4,0,1,5,0.5961538461538463,0.45000000000000007,0.6000000000000001,0.836734693877551
2,5,1,3,1,16,0,0,5,0,1,2,0.42307692307692313,0.4375,1.0,0.346938775510204
0,5,1,1,31,20,3,0,3,0,1,2,0.6153846153846154,0.32500000000000007,0.2400000000000002,0.10204081632653061
1,3,1,0,42,23,3,0,1,0,1,5,0.13461538461538464,0.9375,0.6000000000000001,0.6530612244897959
1,4,1,0,33,12,3,0,4,0,1,0,0.23076923076923084,0.8500000000000001,0.28000000000000025,0.24489795918367344
2,1,1,2,44,22,0,0,3,4,1,4,0.6923076923076924,0.9000000000000001,0.56,0.510204081632653
1,1,1,1,29,3,2,0,0,0,1,1,0.42307692307692313,0.36250000000000004,0.56,0.32653061224489793
1,6,1,2,19,9,0,0,2,2,1,3,0.5961538461538463,0.8625,0.8,0.04081632653061225
3,6,1,3,6,1,3,0,0,5,1,4,0.17307692307692313,0.025000000000000022,0.7600000000000002,0.12244897959183673
3,5,1,2,12,1,2,0,1,0,1,5,0.17307692307692313,0.5125000000000001,0.2400000000000002,0.9183673469387754
0,2,1,0,19,13,1,0,0,4,1,5,0.576923076923077,0.11250000000000004,0.15999999999999992,0.26530612244897955
1,1,1,2,22,14,3,0,0,2,1,0,0.42307692307692313,0.7750000000000001,0.4800000000000002,0.44897959183673464
1,2,1,0,8,16,1,0,0,0,1,2,0.9423076923076924,0.925,0.28000000000000025,0.38775510204081626
1,5,1,0,4,13,1,0,2,4,1,0,0.6538461538461539,0.9875,0.40000000000000013,0.7551020408163265
0,2,1,0,23,5,0,0,1,2,1,5,0.07692307692307698,0.48750000000000004,0.20000000000000018,0.3061224489795918
1,2,1,2,46,23,2,0,5,3,1,2,0.8461538461538461,0.875,0.6399999999999999,0.9591836734693877
0,1,1,2,48,18,3,0,1,0,1,3,0.03846153846153849,1.0,0.15999999999999992,0.14285714285714285
1,3,1,1,37,2,3,0,4,3,1,0,0.4423076923076924,0.525,0.52,0.3061224489795918
1,2,1,0,24,13,0,0,4,3,1,1,0.3076923076923077,0.7250000000000001,0.6399999999999999,0.08163265306122448
1,2,1,1,35,8,1,0,5,5,1,5,0.0961538461538462,0.925,0.8399999999999999,0.26530612244897955
1,6,1,2,37,24,2,0,5,2,1,2,0.2692307692307693,0.675,0.0,0.346938775510204
3,2,1,0,16,1,1,0,1,1,1,3,0.9615384615384616,0.4,0.4800000000000002,0.26530612244897955
1,2,1,3,44,2,0,0,1,2,1,1,0.23076923076923084,0.7625,0.52,0.08163265306122448
2,2,1,1,36,16,3,0,1,0,1,2,0.9230769230769232,0.0,0.040000000000000036,0.28571428571428564
3,2,1,1,43,10,2,0,4,2,1,5,0.8461538461538461,0.15000000000000002,0.4800000000000002,0.04081632653061225
3,2,1,2,26,5,0,0,3,2,1,1,0.6153846153846154,0.5375000000000001,0.040000000000000036,0.22448979591836735
1,2,1,2,37,5,1,0,5,5,1,1,0.7115384615384616,0.7375,0.2400000000000002,0.8571428571428571
1,4,1,1,44,6,3,0,0,3,1,2,0.019230769230769273,0.03750000000000003,0.0,0.693877551020408
1,2,1,0,16,8,3,0,0,1,1,0,0.9423076923076924,0.55,0.9600000000000002,0.7142857142857142
1,2,1,1,14,18,3,0,0,4,1,1,0.0,0.6125,0.8,0.04081632653061225
2,1,1,1,13,11,0,0,0,5,1,0,0.7692307692307693,0.6125,0.3600000000000001,0.5306122448979591
2,6,1,1,15,18,3,0,2,2,1,0,0.980769230769231,0.050000000000000044,0.56,0.4081632653061224
1,6,1,1,12,24,2,0,0,5,1,5,0.8461538461538461,0.375,0.4800000000000002,0.346938775510204
0,6,1,0,32,21,0,0,2,2,1,3,0.1923076923076924,0.9625000000000001,0.040000000000000036,0.3061224489795918
0,4,1,2,34,5,0,0,4,5,1,5,0.6730769230769232,0.8875,0.3600000000000001,0.346938775510204
2,4,1,1,12,24,1,0,5,5,1,0,0.17307692307692313,0.21250000000000002,0.9600000000000002,0.36734693877551017
0,1,1,3,13,24,3,0,5,1,1,1,0.7115384615384616,0.4375,0.56,0.0
3,1,1,0,15,12,3,0,5,1,1,0,0.3076923076923077,0.4,0.44000000000000017,0.7755102040816325
2,3,1,0,12,3,1,0,3,4,1,5,0.13461538461538464,0.75,0.8399999999999999,0.9795918367346937
1,5,1,1,37,6,1,0,2,0,1,2,0.9230769230769232,0.7375,0.6000000000000001,0.8571428571428571
1,2,1,0,31,4,2,0,1,2,1,3,0.7500000000000001,0.03750000000000003,0.44000000000000017,0.6122448979591836
2,2,1,1,43,0,3,0,1,3,1,5,0.5384615384615385,0.6625000000000001,0.40000000000000013,0.7959183673469387
1,4,1,0,29,9,0,0,1,5,1,0,0.3846153846153847,0.9875,0.6399999999999999,0.02040816326530612
1,2,1,1,11,18,1,0,0,5,1,4,0.0961538461538462,0.025000000000000022,0.20000000000000018,0.9183673469387754
1,2,1,0,30,23,2,0,4,5,1,3,0.46153846153846156,0.6000000000000001,0.7600000000000002,0.693877551020408
0,2,1,1,21,4,1,0,2,0,1,2,0.13461538461538464,0.9000000000000001,0.7600000000000002,0.836734693877551
1,5,1,1,49,22,3,0,4,1,1,5,0.7115384615384616,0.7125,0.4800000000000002,0.04081632653061225
3,2,1,3,29,11,1,0,4,4,1,3,0.8461538461538461,0.21250000000000002,0.9199999999999999,0.6326530612244897
2,1,1,0,29,23,3,0,3,5,1,3,0.4423076923076924,0.7375,0.15999999999999992,0.9591836734693877
3,6,1,1,10,16,3,0,1,1,1,2,0.7692307692307693,0.38750000000000007,0.2400000000000002,0.673469387755102
1,2,1,1,27,10,2,0,0,3,1,0,0.730769230769231,0.08750000000000002,0.6000000000000001,0.28571428571428564
0,1,1,1,28,16,1,0,4,5,1,3,0.13461538461538464,0.03750000000000003,0.20000000000000018,0.4285714285714285
0,3,1,1,13,19,2,0,1,0,1,1,1.0,0.7000000000000001,0.56,0.02040816326530612
1,6,1,1,31,22,0,0,0,4,1,0,0.46153846153846156,0.1375,0.3600000000000001,0.5918367346938774
1,3,1,1,17,4,3,0,2,4,1,1,0.17307692307692313,0.5,0.08000000000000007,0.5306122448979591
1,4,1,1,45,4,1,0,0,1,1,5,0.9038461538461539,0.9875,0.40000000000000013,0.346938775510204
3,1,1,0,48,18,3,0,2,2,1,2,0.8461538461538461,0.21250000000000002,0.20000000000000018,0.14285714285714285
1,5,1,2,36,15,3,0,4,1,1,5,0.8461538461538461,0.375,0.8,0.9591836734693877
3,3,1,1,28,17,3,0,1,2,1,1,0.6538461538461539,0.07500000000000001,0.6399999999999999,0.4693877551020408
3,3,1,1,13,14,1,0,3,3,1,2,0.730769230769231,0.825,1.0,0.8571428571428571
2,2,1,2,20,11,0,0,5,4,1,1,0.1923076923076924,0.26250000000000007,0.6000000000000001,0.14285714285714285
3,1,1,2,25,18,3,0,5,1,1,4,0.40384615384615385,0.03750000000000003,0.9600000000000002,0.9795918367346937
3,4,1,2,4,1,1,0,1,0,1,2,0.6923076923076924,0.45000000000000007,0.32000000000000006,0.02040816326530612
1,5,1,0,13,15,0,0,2,4,1,1,0.23076923076923084,0.6000000000000001,0.6399999999999999,0.7551020408163265
0,5,1,3,47,13,3,0,1,1,1,1,0.5192307692307693,0.3500000000000001,0.44000000000000017,0.061224489795918366
2,2,1,1,22,6,1,0,1,2,1,1,0.9615384615384616,0.5875,0.20000000000000018,0.6122448979591836
3,2,1,2,34,6,1,0,3,0,1,3,0.5576923076923077,0.8375000000000001,0.6399999999999999,0.673469387755102
1,3,1,1,22,21,0,0,0,4,1,2,0.9615384615384616,0.55,0.56,0.8979591836734693
3,2,1,1,45,8,1,0,5,5,1,3,0.8653846153846155,0.9125000000000001,0.6399999999999999,0.5918367346938774
2,5,1,1,6,12,2,0,5,3,1,2,0.03846153846153849,0.11250000000000004,0.11999999999999988,0.02040816326530612
2,3,1,2,41,3,3,0,3,5,1,5,0.21153846153846156,0.525,0.9199999999999999,0.8775510204081631
2,4,1,1,7,3,3,0,0,0,1,2,0.4423076923076924,0.625,0.8399999999999999,0.0
0,4,1,1,44,2,3,0,5,3,1,5,0.6538461538461539,0.9000000000000001,0.0,0.0
1,6,1,1,17,10,1,0,0,3,1,0,0.2692307692307693,0.7375,0.08000000000000007,0.5306122448979591
1,2,1,1,33,15,0,0,1,4,1,3,0.03846153846153849,0.1375,0.6000000000000001,0.26530612244897955
0,6,1,1,36,7,1,0,2,4,1,1,0.5576923076923077,0.7875000000000001,0.08000000000000007,0.8163265306122448
3,4,1,3,11,4,3,0,5,3,1,3,0.0961538461538462,0.8500000000000001,0.15999999999999992,0.4897959183673469
1,2,1,0,44,10,1,0,4,4,1,4,0.48076923076923084,0.4125000000000001,0.20000000000000018,0.9387755102040816
1,1,1,1,47,8,0,0,1,4,1,1,0.9423076923076924,0.9750000000000001,0.32000000000000006,0.38775510204081626
0,1,1,0,16,7,1,0,1,5,1,4,1.0,0.4625,0.72,0.836734693877551
1,3,1,2,48,14,3,0,3,1,1,0,0.326923076923077,0.75,0.7600000000000002,0.3061224489795918
2,2,1,1,23,19,1,0,1,3,1,2,0.4423076923076924,0.11250000000000004,0.6399999999999999,0.6326530612244897
1,2,1,0,24,13,1,0,1,0,1,4,0.6923076923076924,0.6625000000000001,0.2400000000000002,0.7346938775510203
0,3,1,1,3,21,0,0,4,4,1,4,0.7115384615384616,0.15000000000000002,0.8,0.0
2,6,1,2,49,21,1,0,4,3,1,0,0.6346153846153847,0.6000000000000001,0.9199999999999999,0.7346938775510203
2,2,1,1,38,8,1,0,3,1,1,5,0.019230769230769273,0.9625000000000001,1.0,0.08163265306122448
1,5,1,1,43,22,0,0,2,3,1,5,0.1923076923076924,0.9750000000000001,0.11999999999999988,0.6122448979591836
2,1,1,1,19,4,0,0,4,1,1,3,0.8653846153846155,0.45000000000000007,0.4800000000000002,0.346938775510204
2,2,1,1,9,23,3,0,4,0,1,5,0.23076923076923084,0.7250000000000001,0.7600000000000002,0.7755102040816325
1,4,1,0,29,13,1,0,1,5,1,5,0.21153846153846156,0.7625,0.8,0.14285714285714285
2,3,1,1,28,22,3,0,3,2,1,5,0.11538461538461542,0.6000000000000001,0.20000000000000018,0.38775510204081626
1,2,1,1,36,22,3,0,2,0,1,3,0.980769230769231,0.925,0.56,0.44897959183673464
1,5,1,1,3,1,1,0,0,1,1,4,0.9038461538461539,0.9125000000000001,0.56,0.7551020408163265
1,5,1,0,32,4,0,0,5,3,1,0,0.8846153846153847,0.9875,0.40000000000000013,0.8979591836734693
2,5,1,0,47,24,3,0,0,3,1,3,0.42307692307692313,0.36250000000000004,0.9600000000000002,0.8775510204081631
3,3,1,1,43,2,3,0,5,4,1,4,0.11538461538461542,0.10000000000000003,0.3600000000000001,0.38775510204081626
3,4,1,0,40,4,3,0,5,4,1,4,0.9230769230769232,0.9125000000000001,0.6399999999999999,0.673469387755102
1,6,1,3,28,18,0,0,3,3,1,4,0.326923076923077,0.050000000000000044,0.15999999999999992,0.18367346938775508
1,1,1,1,19,9,1,0,1,2,1,4,0.9423076923076924,0.1875,0.3600000000000001,0.04081632653061225
0,5,1,2,40,0,1,0,5,0,1,3,0.980769230769231,0.6000000000000001,0.28000000000000025,0.44897959183673464
1,1,1,0,16,12,2,0,3,2,1,0,0.15384615384615385,0.5125000000000001,0.56,0.836734693877551
3,1,1,1,8,24,0,0,0,4,1,3,0.0961538461538462,0.675,0.6399999999999999,0.5918367346938774
1,2,1,1,42,19,2,0,2,4,1,1,0.17307692307692313,0.55,0.8,0.4081632653061224
1,6,1,2,30,13,0,0,4,4,1,4,0.23076923076923084,0.5,0.11999999999999988,1.0
0,4,1,1,40,20,1,0,4,1,1,1,0.576923076923077,0.11250000000000004,0.11999999999999988,0.3061224489795918
1,1,1,2,29,19,2,0,3,4,1,5,0.5000000000000001,0.8125,0.8399999999999999,0.6326530612244897
0,5,1,1,13,9,2,0,1,2,1,0,0.21153846153846156,0.7625,0.20000000000000018,0.26530612244897955
2,4,1,0,17,20,0,0,0,0,1,5,0.21153846153846156,0.03750000000000003,0.44000000000000017,0.836734693877551
1,2,1,1,47,4,1,0,1,3,1,2,0.9423076923076924,1.0,0.8,0.9387755102040816
1,6,1,1,18,14,0,0,5,1,1,3,0.46153846153846156,0.42500000000000004,1.0,0.4081632653061224
1,3,1,2,11,6,0,0,0,3,1,2,0.0961538461538462,0.0625,0.15999999999999992,0.7346938775510203
2,1,1,1,31,19,2,0,5,3,1,2,0.3076923076923077,0.15000000000000002,0.2400000000000002,0.18367346938775508
0,2,1,0,25,14,1,0,0,0,1,4,0.8846153846153847,0.5375000000000001,0.6000000000000001,0.346938775510204
3,2,1,1,23,15,1,0,5,1,1,4,0.25,0.45000000000000007,0.8,0.02040816326530612
2,1,1,1,1,3,3,0,1,3,1,4,0.6923076923076924,0.16250000000000003,0.8,0.7959183673469387
2,1,1,3,24,1,2,0,4,1,1,4,0.0961538461538462,0.15000000000000002,0.2400000000000002,0.8571428571428571
2,2,1,1,38,18,2,0,2,3,1,2,0.7884615384615384,0.22500000000000003,0.7600000000000002,0.26530612244897955
2,2,1,1,10,10,2,0,0,5,1,1,0.2692307692307693,0.012500000000000011,0.8800000000000001,0.8163265306122448
2,2,1,1,39,3,3,0,2,5,1,2,0.48076923076923084,0.48750000000000004,0.2400000000000002,0.7551020408163265
1,1,1,2,41,12,0,0,2,1,1,5,0.2692307692307693,0.8375000000000001,0.6800000000000002,0.22448979591836735
1,3,1,1,24,22,3,0,5,5,1,0,0.9230769230769232,0.7375,0.20000000000000018,0.36734693877551017
1,4,1,2,24,10,2,0,1,2,1,2,1.0,0.10000000000000003,0.040000000000000036,0.44897959183673464
0,1,1,2,24,11,2,0,5,2,1,3,0.46153846153846156,0.5875,0.3600000000000001,0.9795918367346937
2,2,1,1,23,8,1,0,4,0,1,3,0.730769230769231,0.6875,0.6800000000000002,0.5714285714285714
0,4,1,0,3,10,1,0,4,4,1,3,0.1923076923076924,0.15000000000000002,0.8399999999999999,0.26530612244897955
1,3,1,1,16,8,1,0,2,2,1,1,0.1923076923076924,0.2875,0.11999999999999988,0.36734693877551017
1,4,1,1,6,12,1,0,5,1,1,2,0.6538461538461539,0.9125000000000001,0.08000000000000007,0.36734693877551017
1,6,1,0,35,11,1,0,2,4,1,0,0.9038461538461539,0.050000000000000044,0.6000000000000001,0.9591836734693877
3,1,1,0,4,20,0,0,4,2,1,3,0.730769230769231,0.1375,0.2400000000000002,0.36734693877551017
2,2,1,1,24,14,3,0,2,1,1,0,0.7884615384615384,0.8,0.4800000000000002,0.8979591836734693
1,2,1,1,46,22,3,0,2,3,1,0,0.0961538461538462,0.675,0.6000000000000001,0.32653061224489793
1,2,1,1,31,24,1,0,1,4,1,3,0.7692307692307693,0.525,0.8399999999999999,0.28571428571428564
0,5,1,0,13,14,2,0,2,2,1,2,0.40384615384615385,0.7125,0.52,0.2040816326530612
2,3,1,0,36,6,2,0,5,1,1,1,0.1923076923076924,0.6625000000000001,0.40000000000000013,0.0
1,3,1,2,42,9,1,0,0,2,1,1,0.42307692307692313,0.375,0.8399999999999999,0.32653061224489793
1,6,1,3,8,21,3,0,2,4,1,1,0.6538461538461539,0.25,0.11999999999999988,0.7346938775510203
1,6,1,1,38,14,3,0,3,4,1,0,0.3653846153846154,0.9625000000000001,0.4800000000000002,0.7959183673469387
1,2,1,0,42,9,0,0,4,1,1,4,1.0,0.5375000000000001,0.32000000000000006,1.0
1,4,1,0,44,4,0,0,2,4,1,4,0.23076923076923084,0.5625,0.15999999999999992,0.38775510204081626
1,4,1,1,19,10,1,0,2,4,1,4,0.3846153846153847,0.8875,0.28000000000000025,0.14285714285714285
0,2,1,1,1,6,1,0,0,5,1,0,0.9230769230769232,0.5,0.72,0.3061224489795918
1,2,1,1,11,10,3,0,1,3,1,0,0.21153846153846156,0.6125,0.08000000000000007,0.16326530612244897
0,3,1,3,47,23,1,0,3,5,1,5,0.5384615384615385,0.4,0.6800000000000002,0.22448979591836735
1,6,1,2,27,10,0,0,2,0,1,2,0.730769230769231,0.36250000000000004,0.9199999999999999,0.510204081632653
1,5,1,2,36,4,1,0,4,5,1,3,0.0961538461538462,0.8125,0.9199999999999999,0.8775510204081631
2,4,1,1,41,19,1,0,5,1,1,2,0.3653846153846154,0.825,0.3600000000000001,0.36734693877551017
0,5,1,0,0,24,3,0,0,4,1,4,0.730769230769231,0.38750000000000007,0.040000000000000036,0.8571428571428571
2,2,1,0,13,13,3,0,4,3,1,0,0.34615384615384615,0.45000000000000007,1.0,0.08163265306122448
1,2,1,0,11,15,0,0,2,3,1,3,0.42307692307692313,0.65,0.7600000000000002,0.08163265306122448
3,2,1,1,38,24,0,0,3,4,1,0,0.15384615384615385,0.08750000000000002,0.15999999999999992,0.6122448979591836
3,3,1,0,2,24,2,0,1,0,1,0,0.7500000000000001,0.2875,0.3600000000000001,0.2040816326530612
1,3,1,2,8,9,1,0,5,4,1,0,0.9615384615384616,0.45000000000000007,0.3600000000000001,0.673469387755102
0,1,1,1,31,22,0,0,2,3,1,1,0.730769230769231,0.21250000000000002,0.9600000000000002,0.26530612244897955
1,6,1,1,26,23,0,0,2,4,1,5,0.42307692307692313,0.012500000000000011,0.44000000000000017,0.836734693877551
2,4,1,1,23,23,3,0,2,2,1,5,0.5000000000000001,0.8875,0.20000000000000018,0.28571428571428564
1,3,1,1,44,5,2,0,5,0,1,0,0.5000000000000001,0.9375,0.56,0.9387755102040816
3,5,1,0,26,17,1,0,4,4,1,2,0.019230769230769273,0.42500000000000004,0.28000000000000025,0.44897959183673464
